path,filename,extension,category,size_bytes,size_mb,modified,relevance_score,relevance,text_extracted,text_preview,sha256,duplicate_count
3\My Documents\My Music\My Pictures\oak stairs painted.jpg,oak stairs painted.jpg,.jpg,image,81994,0.08,1185619060.0,0,UNLIKELY,False,,f674c48edc07049152d31a9c6e72c5e50dea46a8dc57ccfd1dd0c51dca38e2b4,1
3\My Documents\My Music\My Pictures\oep.jpg,oep.jpg,.jpg,image,25245,0.02,1205735276.0,0,UNLIKELY,False,,e92579a7f8279b25cf8deeef896d76689bbee3412c31cd9bc328a7040a238553,2
3\My Documents\My Music\My Pictures\oep32.jpg,oep32.jpg,.jpg,image,138507,0.13,1205737838.0,0,UNLIKELY,False,,6955e4674e6ac1c9e4c4d7291694c40620f6231e30d779c6f1c2bdb664bde9b2,1
3\My Documents\My Music\My Pictures\Ogunquit River.jpg,Ogunquit River.jpg,.jpg,image,15434,0.01,1192467328.0,0,UNLIKELY,False,,d158cdf8a8d638176fde64f52298063ae4f38c51fa50898b48d465533532d872,1
3\My Documents\My Music\My Pictures\orchid3.jpg,orchid3.jpg,.jpg,image,88131,0.08,1150092450.0,0,UNLIKELY,False,,3b5c503ba7b2784d9de83d66037fd61626e273657f8770a4b8d45e83b05e8f71,1
3\My Documents\My Music\My Pictures\orient-express.jpg,orient-express.jpg,.jpg,image,17196,0.02,1205772020.0,0,UNLIKELY,False,,38fba4636036d49d23d34a6bc6acfb25cc728f021ace4add38e2bcd2925554d9,1
3\My Documents\My Music\My Pictures\OVERHEAD BLUEPRINT.bmp,OVERHEAD BLUEPRINT.bmp,.bmp,image,4678299,4.46,1170550184.0,0,UNLIKELY,False,,60ba005e04cf4d54b396c2500917bb592d0639d41e27b109db7e731f9b51cd29,1
3\My Documents\My Music\My Pictures\OVERHEAD NIGHT.bmp,OVERHEAD NIGHT.bmp,.bmp,image,4678299,4.46,1170552026.0,0,UNLIKELY,False,,cdbff0429290705e6ae9191bf890efbeebd91b43c6377b5bd35e6caa0edc9b69,1
3\My Documents\My Music\My Pictures\OVERHEAD NO ROOF.bmp,OVERHEAD NO ROOF.bmp,.bmp,image,4678299,4.46,1171061782.0,0,UNLIKELY,False,,7422b0275fbf2a42a1d60e5378266e8398007d5622d82ef1e067d1f883f4ee2d,1
3\My Documents\My Music\My Pictures\OVERHEAD WITH EXTRA ROOM.bmp,OVERHEAD WITH EXTRA ROOM.bmp,.bmp,image,2590614,2.47,1171182230.0,0,UNLIKELY,False,,8f380455e8e0196e228f790ad2360d7cf5e77d575544877115d5c4c13e984f60,1
3\My Documents\My Music\My Pictures\OVERHEAD WITH EXTRA ROOM2.bmp,OVERHEAD WITH EXTRA ROOM2.bmp,.bmp,image,2590614,2.47,1171182404.0,0,UNLIKELY,False,,f6cd7bd30645755115528fc1e3b43bf785ed4b0a44784abb97496fa246388571,1
3\My Documents\My Music\My Pictures\OVERHEAD&FRONT.bmp,OVERHEAD&FRONT.bmp,.bmp,image,4678299,4.46,1171061582.0,0,UNLIKELY,False,,6883b504b714dd2dd750218e95e25dad96bfb9771159330dad141a8dd86a0e33,1
3\My Documents\My Music\My Pictures\OVERHEAD.bmp,OVERHEAD.bmp,.bmp,image,2590614,2.47,1171181554.0,0,UNLIKELY,False,,ece2564982212a44cbb6845003708a9308e22aa6bf16e7790175f194a4860d42,1
3\My Documents\My Music\My Pictures\panoramique_en.jpg,panoramique_en.jpg,.jpg,image,14625,0.01,1183607152.0,0,UNLIKELY,False,,bc15ab29efe5a632750cb555e87ebb06da43043768a69f12722604deb4092676,1
3\My Documents\My Music\My Pictures\Paragliding.jpg,Paragliding.jpg,.jpg,image,159425,0.15,1204477850.0,0,UNLIKELY,False,,829513288444a446dee5c0a3a54fe7df4a0179773cacc4a5d51e301f0a2b1601,1
3\My Documents\My Music\My Pictures\ParisVictoriaOrientExpress.jpg,ParisVictoriaOrientExpress.jpg,.jpg,image,30472,0.03,1205736768.0,0,UNLIKELY,False,,f3a869c0c5ff78df0ef760eed020180459a9e8669d4a1f80a6a7b08be0d5ac24,1
3\My Documents\My Music\My Pictures\ParnKing.jpg,ParnKing.jpg,.jpg,image,32118,0.03,1187996392.0,0,UNLIKELY,False,,f9e1fc74cc78e5fce97149c41616757eb23d98b59fb1312ce8bde8623a65e42e,1
3\My Documents\My Music\My Pictures\Pathfinder Force Norwich Cathedral.jpg,Pathfinder Force Norwich Cathedral.jpg,.jpg,image,48501,0.05,1215204900.0,0,UNLIKELY,False,,e94606147df45c6b99490f6f69ff7390d268f279b543775999d729b9e025fe41,1
3\My Documents\My Music\My Pictures\Pavarotti.jpg,Pavarotti.jpg,.jpg,image,143531,0.14,1189292178.0,0,UNLIKELY,False,,9b063abc03f8bfa5ec52e0fad95f750e16bb7528fcdf35fcae085b87ddfd7887,1
3\My Documents\My Music\My Pictures\PearsCherries1.jpg,PearsCherries1.jpg,.jpg,image,51553,0.05,1165695970.0,0,UNLIKELY,False,,5bf0a743a1780f7fb69a0ebc91dfb7dbfbe05a6a03540d8f22012e197a0a8391,2
3\My Documents\My Music\My Pictures\PearsCherries2.jpg,PearsCherries2.jpg,.jpg,image,69673,0.07,1165695662.0,0,UNLIKELY,False,,4fd39d43e176c1d9c182436a2f63d3c27751c318c89aeaf8abb1f0fa8eca41ed,1
3\My Documents\My Music\My Pictures\PearsCherries3.jpg,PearsCherries3.jpg,.jpg,image,35043,0.03,1165695918.0,0,UNLIKELY,False,,d50f1931bd730c2385968d09e4f0ddf16ccc7c0be8edc214ff353e1473cc6a4b,1
3\My Documents\My Music\My Pictures\PearsCherries4.jpg,PearsCherries4.jpg,.jpg,image,51553,0.05,1165695970.0,0,UNLIKELY,False,,5bf0a743a1780f7fb69a0ebc91dfb7dbfbe05a6a03540d8f22012e197a0a8391,2
3\My Documents\My Music\My Pictures\PearsCherries5.jpg,PearsCherries5.jpg,.jpg,image,35418,0.03,1165695926.0,0,UNLIKELY,False,,150784abcaf1efb8dadace4b6f1f4aa5ec4eef703aa9a0763061b10ec7276612,1
3\My Documents\My Music\My Pictures\PEARSPLANFIRST.jpg,PEARSPLANFIRST.jpg,.jpg,image,47373,0.05,1165695796.0,0,UNLIKELY,False,,79538222ebff8158646aac9e8e16a4f5f3818213acc5343da874a2c93a05c784,1
3\My Documents\My Music\My Pictures\PEARSPLANSECOND.jpg,PEARSPLANSECOND.jpg,.jpg,image,37091,0.04,1165695864.0,0,UNLIKELY,False,,fd60ca60bc0bfc9546ec18b9a6e257fb3d6756a7d0e4bf026885b749f6a3db7e,1
3\My Documents\My Music\My Pictures\Periodic_Table.jpg,Periodic_Table.jpg,.jpg,image,657255,0.63,1206154560.0,0,UNLIKELY,False,,6e9027d087c91ba2ed1fd381b8450032fe357d3e2529b71f2efb07164df34a17,1
3\My Documents\My Music\My Pictures\Picture1.jpg,Picture1.jpg,.jpg,image,51211,0.05,1186529536.0,0,UNLIKELY,False,,ab4ef254c6222daaf753df2207a590f94bb25435ee9d729df110abcba4c8b32e,1
3\My Documents\My Music\My Pictures\Pink Chaput.png,Pink Chaput.png,.png,image,1511,0.0,1188707370.0,0,UNLIKELY,False,,7b74b4c2dd0091e59c647f9a2bd39a5232c9ad0510301828c2355acf8780aa33,1
3\My Documents\My Music\My Pictures\PINK CLIFFS.jpg,PINK CLIFFS.jpg,.jpg,image,69704,0.07,1162181846.0,0,UNLIKELY,False,,61b16c1fe823866b9e8813719be0c56b381010740476f5fd70a4e94a247774ed,1
3\My Documents\My Music\My Pictures\poland.gif,poland.gif,.gif,image,75476,0.07,1248461552.0,0,UNLIKELY,False,,1070088e8ab4bb9456c2b0b5878de2b03a3925c9bfb7420fd6bbf2b8fe123187,1
3\My Documents\My Music\My Pictures\policeline.gif,policeline.gif,.gif,image,6580,0.01,1183948152.0,0,UNLIKELY,False,,718c3c03f6ce1c59287d515adc1f8c0dae20bca632b5ff041e55f32714aeb49e,1
3\My Documents\My Music\My Pictures\Quebec flag.jpg,Quebec flag.jpg,.jpg,image,1492,0.0,1166550976.0,0,UNLIKELY,False,,eae02e9e28006aa40304e4e1fc0b791c04fad9ca8d95665d78816b396fd8dcbd,1
3\My Documents\My Music\My Pictures\quebec.jpg,quebec.jpg,.jpg,image,82778,0.08,1164275476.0,0,UNLIKELY,False,,4cad7f6226ac26fe7c49d76f6d9c82b286b84a2ed5a915e380052b69041bfaeb,1
3\My Documents\My Music\My Pictures\RCMusic Hall organ.jpg,RCMusic Hall organ.jpg,.jpg,image,3666,0.0,1169439412.0,0,UNLIKELY,False,,9b9062c3af9288a1cb1effb049b083c421696b45ebd29b7ea018d68231c2feb2,1
3\My Documents\My Music\My Pictures\RDCinSnow.jpg,RDCinSnow.jpg,.jpg,image,6004,0.01,1189482184.0,0,UNLIKELY,False,,75fd552d8f9c018d7fd7ce088cbc650a9b28b13bb7a3ff84f71a83ca8d5c3d21,1
3\My Documents\My Music\My Pictures\RED OCTOBER.jpg,RED OCTOBER.jpg,.jpg,image,12172,0.01,1161742468.0,0,UNLIKELY,False,,57b0fd75696477572ff263755a6eff122609524554076d0a1e93dd75253a57e4,1
3\My Documents\My Music\My Pictures\RED RYDER.bmp,RED RYDER.bmp,.bmp,image,1530834,1.46,1185566586.0,0,UNLIKELY,False,,b6a442902eecaf029a8aba81d5d0e8124bff89e29c1ae6a14f9f43fa18f47377,1
3\My Documents\My Music\My Pictures\Remote Cabin.jpg,Remote Cabin.jpg,.jpg,image,31113,0.03,1164820784.0,0,UNLIKELY,False,,fef965bc34dda3bb83fc5cb4602ca0bcc2b38b49a16a98540216966951f2fe6a,1
3\My Documents\My Music\My Pictures\ripplestation.jpg,ripplestation.jpg,.jpg,image,34552,0.03,1184487400.0,0,UNLIKELY,False,,abe718f4a118443f39fb499f4a7d9086a82249d6875039d38a908e551d647c37,1
3\My Documents\My Music\My Pictures\Riva Aquarama with sundeck.jpg,Riva Aquarama with sundeck.jpg,.jpg,image,65723,0.06,1215621288.0,0,UNLIKELY,False,,c4dd1ba79ee4c08e8f82f0842bcf36607cc6aaa808948ce0e443787d33fe5e50,1
3\My Documents\My Music\My Pictures\Riva boatworks for Veuve Clicquot.jpg,Riva boatworks for Veuve Clicquot.jpg,.jpg,image,41203,0.04,1215616064.0,0,UNLIKELY,False,,ff433f62b7f095624cded7f5cd13100661a9cd705d7f61097a66a1ea0be94358,1
3\My Documents\My Music\My Pictures\River Fireworks.jpg,River Fireworks.jpg,.jpg,image,109857,0.1,1215204644.0,0,UNLIKELY,False,,f7acb75c08e93a03031cf3102bffcdedffe912bedaafe5bf9503e1ff47c9e0c0,1
3\My Documents\My Music\My Pictures\ROYALHUDSON.jpg,ROYALHUDSON.jpg,.jpg,image,4844,0.0,1155623232.0,0,UNLIKELY,False,,3934c579a5c9eab64c64f385ce718df7b68872db1c2596aec3acca79c2db96a2,1
3\My Documents\My Music\My Pictures\runaways.jpg,runaways.jpg,.jpg,image,9998,0.01,1183667848.0,0,UNLIKELY,False,,2c642b73f279de7250dfc1761b8272197b9b0bd64e1071767c312cade6b5d412,1
3\My Documents\My Music\My Pictures\runes.gif,runes.gif,.gif,image,7293,0.01,1205428332.0,0,UNLIKELY,False,,99df0873364ef4b811d06c2c69a939b290ab83cea5b6d4d22b83bcf6d7923205,1
3\My Documents\My Music\My Pictures\Sample Pictures.lnk,Sample Pictures.lnk,.lnk,other,668,0.0,1161239960.0,0,UNLIKELY,False,,8d56c41d8bb2a78641b28a6d982e6afa51b0afff8f80b7d6c4685a0531db497d,1
3\My Documents\My Music\My Pictures\Sargent.gif,Sargent.gif,.gif,image,56105,0.05,1197515712.0,0,UNLIKELY,False,,a063be3a9a21f293abf3de2b5885fe4d3aaf6076c42e603ae7d803eb7a86782e,1
3\My Documents\My Music\My Pictures\scchristmas.jpg,scchristmas.jpg,.jpg,image,360782,0.34,1158132522.0,0,UNLIKELY,False,,48d8af1bd3ac6575734fe310d5dd640fe490bf5f47684aa50650937038da5d1a,1
3\My Documents\My Music\My Pictures\scext.bmp,scext.bmp,.bmp,image,720054,0.69,1158132092.0,0,UNLIKELY,False,,2935a70380dd6970d11f3b1a0e25787bbcd12a504627f6cbc34b90b633e26cd0,1
3\My Documents\My Music\My Pictures\scext1.jpg,scext1.jpg,.jpg,image,91232,0.09,1158132690.0,0,UNLIKELY,False,,a7d24ae41551cb901707280e209d7849ef7cdba2a4cf978f04cf0d78a091a89c,1
3\My Documents\My Music\My Pictures\scext2.gif,scext2.gif,.gif,image,84779,0.08,1158132810.0,0,UNLIKELY,False,,4c01067524a6f9f1da66552412f70f244e8b044a5aad57bc26c6d3d921550fcd,1
3\My Documents\My Music\My Pictures\scext3.jpg,scext3.jpg,.jpg,image,62097,0.06,1158132860.0,0,UNLIKELY,False,,c3b15ba5ce7178c3c679760e25e2d70d1460ee23007fdfae1db2532a950dceb6,1
3\My Documents\My Music\My Pictures\scext3minn.jpg,scext3minn.jpg,.jpg,image,44765,0.04,1158132978.0,0,UNLIKELY,False,,119aa9c6b6fae6c64833f26f0397ecc3678c2ee3bcfa71814e0aa1f0ee125837,1
3\My Documents\My Music\My Pictures\scext4.jpg,scext4.jpg,.jpg,image,221453,0.21,1158133198.0,0,UNLIKELY,False,,fa2a3d83d6ebd1db7950175cc70a694e3299a07100b8f0e6961740aadd7486f7,1
3\My Documents\My Music\My Pictures\scext5.jpg,scext5.jpg,.jpg,image,28193,0.03,1158133482.0,0,UNLIKELY,False,,1e03f3cac3a7b9ab05412386946e46d3c43bb4ab435c01048ac1348dc40511f6,1
3\My Documents\My Music\My Pictures\scext6.jpg,scext6.jpg,.jpg,image,54428,0.05,1158133576.0,0,UNLIKELY,False,,a59968687331911969e065eed714f70b5f7dc357dcd4a17389b6f94d8cfdfc6f,1
3\My Documents\My Music\My Pictures\scint.jpg,scint.jpg,.jpg,image,104422,0.1,1158132038.0,0,UNLIKELY,False,,d40ae98e9ce3f28ca60ccc973fccfa8928bfebfe9df186029a440c06ed700c07,1
3\My Documents\My Music\My Pictures\scint1.jpg,scint1.jpg,.jpg,image,246020,0.23,1158132608.0,0,UNLIKELY,False,,a61303a4683714db87097f6faed63000f8dd3189e9c87f7f6bd85493b312492c,1
3\My Documents\My Music\My Pictures\sherman.jpg,sherman.jpg,.jpg,image,7250,0.01,1185677116.0,0,UNLIKELY,False,,cd8631a1b84967c92525f3ce97c7992051e954c08bd8f9ffa50d1afcc861f6f0,1
3\My Documents\My Music\My Pictures\shermanmap.jpg,shermanmap.jpg,.jpg,image,46346,0.04,1212303010.0,0,UNLIKELY,False,,0eac0dbcdbd39a145a725e0ae30e1e5206c65661ff1f7ff78cae8d797764bcb0,1
3\My Documents\My Music\My Pictures\smallGME.jpg,smallGME.jpg,.jpg,image,4823,0.0,1241392758.0,0,UNLIKELY,False,,4b557e8c018264f0133b4493f07d11fc20d0b461f8ea941c40212944a4d65411,1
3\My Documents\My Music\My Pictures\snow crystal.bmp,snow crystal.bmp,.bmp,image,284294,0.27,1204443652.0,0,UNLIKELY,False,,5a8a00a80ebaf565514f16f420fed50b56bf78709e1afd2b2164b327ca754c7d,1
3\My Documents\My Music\My Pictures\snow white lobby.jpg,snow white lobby.jpg,.jpg,image,100511,0.1,1247287358.0,0,UNLIKELY,False,,03cd2694840d142747bfe0f6ab71bffb06fc29418ff5a9b39732fde1a1513623,1
3\My Documents\My Music\My Pictures\snowplow.jpg,snowplow.jpg,.jpg,image,30875,0.03,1185766592.0,0,UNLIKELY,False,,926e31c4a040c7940b9a6a34354211ead1fb86d09b16cd373f3b92e2c3cf0892,1
3\My Documents\My Music\My Pictures\sonic boom.jpg,sonic boom.jpg,.jpg,image,85765,0.08,1196130474.0,0,UNLIKELY,False,,404af3fdd0b1956aeb9a04c1cedc011e6d2b3ee6fc18fd906a83a51417d1b6e7,1
3\My Documents\My Music\My Pictures\south station.jpg,south station.jpg,.jpg,image,76252,0.07,1187460920.0,0,UNLIKELY,False,,59dde43f1f6e98bb5d2e9e5b5226b6caa5c43ec93d5f9df7d51f8ae55b6bfc73,1
3\My Documents\My Music\My Pictures\spiral stair.jpg,spiral stair.jpg,.jpg,image,37402,0.04,1185617892.0,0,UNLIKELY,False,,6d569baf6786c661d33610c03a96176aa9fe39602b3d42469c62217349679266,1
3\My Documents\My Music\My Pictures\spiral stairs right height.jpg,spiral stairs right height.jpg,.jpg,image,11734,0.01,1185619148.0,0,UNLIKELY,False,,67c9957eeaab688e0ab980d4a57f06162c53f6c533c14c0e33d9dd0a5d36b131,1
3\My Documents\My Music\My Pictures\SQUALL LINE.jpg,SQUALL LINE.jpg,.jpg,image,19192,0.02,1163357984.0,0,UNLIKELY,False,,896688f4e591e0c8a87acf31c069c871dd9d9fe06878424c36c3a00de7cecdab,1
3\My Documents\My Music\My Pictures\stapleford park dining.jpg,stapleford park dining.jpg,.jpg,image,111698,0.11,1249179606.0,0,UNLIKELY,False,,00755031e570ea8b7baeb65395432ecf9bc4e0890b10b25bd2bd95e6450539eb,1
3\My Documents\My Music\My Pictures\stapleford park3.jpg,stapleford park3.jpg,.jpg,image,243556,0.23,1249179736.0,0,UNLIKELY,False,,4dfe9829e7878991b65f4c115e0dba1f8237080da27dfe398ee2367571c25212,1
3\My Documents\My Music\My Pictures\stapleford park6.jpg,stapleford park6.jpg,.jpg,image,45077,0.04,1249179876.0,0,UNLIKELY,False,,fdf7011f0b811b9f6580348b259949f0cb3537e245e70498138c95c03674c3f3,1
3\My Documents\My Music\My Pictures\stapleford7.jpg,stapleford7.jpg,.jpg,image,49910,0.05,1249179920.0,0,UNLIKELY,False,,33fe76799706df672c9c978f306d3dbdc6af48c8ac5c837c6efab8eae231a825,1
3\My Documents\My Music\My Pictures\Star Chart.jpg,Star Chart.jpg,.jpg,image,61128,0.06,1196656010.0,0,UNLIKELY,False,,640c33768bd09230240d8b54b666440985db3155c0298aeb6de80f4416df05ab,2
3\My Documents\My Music\My Pictures\starting to snow.jpg,starting to snow.jpg,.jpg,image,58449,0.06,1158656102.0,0,UNLIKELY,False,,218a9c3a3612ca8527127524544c05a1d3a68ebc5f5bc8dbe486244dd1cf5027,1
3\My Documents\My Music\My Pictures\station2.jpg,station2.jpg,.jpg,image,8548,0.01,1184487216.0,0,UNLIKELY,False,,10152a3eddde601dcf46adebc2837d0c81c03cb87324b6ea6ea3a7db471cdd28,1
3\My Documents\My Music\My Pictures\steam in the night.jpg,steam in the night.jpg,.jpg,image,122225,0.12,1176862812.0,0,UNLIKELY,False,,b75a0267f5eec9c4c7e03f12773ba14f3647811909a86dd8ca7d311365436123,1
3\My Documents\My Music\My Pictures\STEAMSNOW.jpg,STEAMSNOW.jpg,.jpg,image,23833,0.02,1155625072.0,0,UNLIKELY,False,,978b969af45914258cbe38de75b76996b7891f34b1f444da5e97a41c20964f8d,1
3\My Documents\My Music\My Pictures\Stevie1.jpg,Stevie1.jpg,.jpg,image,10493,0.01,1249536604.0,0,UNLIKELY,False,,c9679314debed0b1349ae95ebc2d4ae256e3dca36d7e36252fb6229dd8054937,1
3\My Documents\My Music\My Pictures\Stevie2.jpg,Stevie2.jpg,.jpg,image,15476,0.01,1249777454.0,0,UNLIKELY,False,,1ccbbdbc44ea08cd44b4f2ac52eb7d4f41b3712833d5965e318f04e9a11f628d,1
3\My Documents\My Music\My Pictures\stevie3.jpg,stevie3.jpg,.jpg,image,16918,0.02,1249778050.0,0,UNLIKELY,False,,ebd72364124352a96676d48f4097711fd7e1d73218f2e59ca91ccc7c61a06741,1
3\My Documents\My Music\My Pictures\Stevie4.jpg,Stevie4.jpg,.jpg,image,8184,0.01,1249778124.0,0,UNLIKELY,False,,e120fa16f65bc9591af85e636d1ed95f744ca07123fcb0738929338ef4526af8,1
3\My Documents\My Music\My Pictures\Streetcar Interior.jpg,Streetcar Interior.jpg,.jpg,image,93715,0.09,1158131932.0,0,UNLIKELY,False,,bf0d8c215ee503945a5f7f78a11ede270353debcae365b94df6ecabc5c3733bf,1
3\My Documents\My Music\My Pictures\streetcar_small.jpg,streetcar_small.jpg,.jpg,image,35660,0.03,1158132194.0,0,UNLIKELY,False,,1daf023f8e691342f5db5e8cb12d02c6a1239121ff280f5fa24a306a9658f249,1
3\My Documents\My Music\My Pictures\support_denmark_defend_freedom.gif,support_denmark_defend_freedom.gif,.gif,image,6162,0.01,1164932488.0,0,UNLIKELY,False,,7b037c642c545d79346514c6d757b544259c62866d04e64f23cec6c6d030c95c,1
3\My Documents\My Music\My Pictures\surplice.jpg,surplice.jpg,.jpg,image,3511,0.0,1181645132.0,0,UNLIKELY,False,,2259300dbdd38951ffbe6b26c9af8df1fcd0656eaa6a4a3423bd91ac0638dd0d,1
3\My Documents\My Music\My Pictures\sweta.jpg,sweta.jpg,.jpg,image,12035,0.01,1185413128.0,0,UNLIKELY,False,,8d20d3ba7711340a63606a133a1bfd3860852b9ece2a1dd5589afe4bf9920b32,1
3\My Documents\My Music\My Pictures\t53_r_engine.jpg,t53_r_engine.jpg,.jpg,image,18131,0.02,1207813576.0,0,UNLIKELY,False,,1e2a9c42cc269320b5fb0f22e2a2a5d9e02b36b3ca5f3ad1e3ac85780021f693,1
3\My Documents\My Music\My Pictures\tallest horse.jpg,tallest horse.jpg,.jpg,image,60981,0.06,1197096732.0,0,UNLIKELY,False,,bdb52fc53c7140e905260f886a7e52da9791e95336f9beb002bd17045d940a0c,1
3\My Documents\My Music\My Pictures\tennggremlinspainting2.jpg,tennggremlinspainting2.jpg,.jpg,image,222653,0.21,1247288802.0,0,UNLIKELY,False,,395346b64e1749f9d8c84881dc2545fcd383dfbf8f9e6d4b5ca22967771eceb3,1
3\My Documents\My Music\My Pictures\The+Oriental+Express_98.jpg,The+Oriental+Express_98.jpg,.jpg,image,57654,0.05,1205737976.0,0,UNLIKELY,False,,9cdc1743ec6be104cd250aa2d0771bc39f0b293d3f9ddec62fbd6ccd5a34539d,1
3\My Documents\My Music\My Pictures\therapy.jpg,therapy.jpg,.jpg,image,13157,0.01,1187987426.0,0,UNLIKELY,False,,910755d94a8811d7dcc974d8600c74bbe1f3d2ad1b971762d0e59fd63fbdac9b,1
3\My Documents\My Music\My Pictures\Thumbs.db,Thumbs.db,.db,other,4372208,4.17,1249802142.0,0,UNLIKELY,False,,ead0a397bd6dc5859e1cf3bb2160918138b1537fbf30b3e2a339914801c5f71b,1
3\My Documents\My Music\My Pictures\timber wolf parrish.jpg,timber wolf parrish.jpg,.jpg,image,31059,0.03,1187486122.0,0,UNLIKELY,False,,99cd85894dca4fdda0c4a905f0334ae53364b5601f06905bc1224cf2cdf82dbd,1
3\My Documents\My Music\My Pictures\tornado1.jpg,tornado1.jpg,.jpg,image,43168,0.04,1148459684.0,0,UNLIKELY,False,,5a1ef05cf1ee24fb350e51e2b5bb4fa877c0a00e0167469913092dcccb9fa86b,1
3\My Documents\My Music\My Pictures\tower.jpg,tower.jpg,.jpg,image,60062,0.06,1184570312.0,0,UNLIKELY,False,,f405d56fa2e220bdc72b20a9fb2dfb3dee59b47b9caf98d449afa7fbb0d5d9ce,1
3\My Documents\My Music\My Pictures\tower1a.jpg,tower1a.jpg,.jpg,image,29541,0.03,1209625144.0,0,UNLIKELY,False,,8b34bf31f0b297b649b143e84869d591dc50af0ed67f1ae1aa53b88c149b9305,1
3\My Documents\My Music\My Pictures\tower2a.jpg,tower2a.jpg,.jpg,image,28365,0.03,1209625186.0,0,UNLIKELY,False,,f035b44125c1db3f83b5d58637899203e5ef2b6e7a0abb826586bce67c122f19,1
3\My Documents\My Music\My Pictures\tracks1a.jpg,tracks1a.jpg,.jpg,image,28435,0.03,1209625334.0,0,UNLIKELY,False,,4f2be344b2cd53cc30b9baeb315fdf2bbeda75f3b6e8acf3e486abe33ea73b8a,1
3\My Documents\My Music\My Pictures\TRAINSHED1950.jpg,TRAINSHED1950.jpg,.jpg,image,71345,0.07,1158467818.0,0,UNLIKELY,False,,02a2afa98b619ccd264522344dd725929c8fcc949a9011a164cec2a00f12c7d6,1
3\My Documents\My Music\My Pictures\trainstat3.jpg,trainstat3.jpg,.jpg,image,14511,0.01,1184486586.0,0,UNLIKELY,False,,b70bc9486c27d76802298f64e10e8f3e92dffeb065faa9da760aae5f8b75eb6a,1
3\My Documents\My Music\My Pictures\Trap Shotgun.jpg,Trap Shotgun.jpg,.jpg,image,6845,0.01,1180219324.0,0,UNLIKELY,False,,19b7dc3a99e2cb67fe331b42977fa0ca5ea3840c438e2953ac3769826b746fe6,1
3\My Documents\My Music\My Pictures\Treblinka,Treblinka,[none],other,148762,0.14,1248656530.0,0,UNLIKELY,False,,f560a66676753c4ddd86f9528c5869df4d6251fc25d80b92bfb77765360f5876,1
3\My Documents\My Music\My Pictures\trolley.jpg,trolley.jpg,.jpg,image,185346,0.18,1158132306.0,0,UNLIKELY,False,,24f45ab290e4f76ff012aa8f5dcd8351e65bf5bc72a3adf5db8b640efd56c1b0,1
3\My Documents\My Music\My Pictures\TWENTIETH BLACK.jpg,TWENTIETH BLACK.jpg,.jpg,image,51712,0.05,1155457382.0,0,UNLIKELY,False,,9f7627ba17151f4595f613eb04b3b4c33cc34e1879d728e7b320fdeb14ee1f49,1
3\My Documents\My Music\My Pictures\UKRAINETORNADO.jpg,UKRAINETORNADO.jpg,.jpg,image,78299,0.07,1163840446.0,0,UNLIKELY,False,,4aa0f8248110ad6235fed57c78349997244fb14cdfd110abdc660bd8fa8507ff,1
3\My Documents\My Music\My Pictures\UrbanCamo%20jackets.gif,UrbanCamo%20jackets.gif,.gif,image,386293,0.37,1219519340.0,0,UNLIKELY,False,,eec9ecf2a64814e1e0fdad0fc11da13e74657434faaad4ac5a8f8d1170316777,1
3\My Documents\My Music\My Pictures\VeniceSimplonVictoriaExpress.jpg,VeniceSimplonVictoriaExpress.jpg,.jpg,image,35003,0.03,1205736848.0,0,UNLIKELY,False,,fac575b2cf1da94cc85e029207e6e80dc9a7a7615439bda43ec66ceddb93ef09,2
3\My Documents\My Music\My Pictures\VERMONTTownship.jpg,VERMONTTownship.jpg,.jpg,image,26180,0.02,1218592652.0,0,UNLIKELY,False,,e657451e176e01759efb0ec697563e2ceb312d4dfc3392f0ec1a78cfada621cc,2
3\My Documents\My Music\My Pictures\Versailles.jpg,Versailles.jpg,.jpg,image,44707,0.04,1167883634.0,0,UNLIKELY,False,,b56d002758b4c6dde4fac543c00ee5c0cc2171698121b458afea5da8a1c130fb,2
3\My Documents\My Music\My Pictures\vintage_pullman.jpg,vintage_pullman.jpg,.jpg,image,31682,0.03,1205740366.0,0,UNLIKELY,False,,2b572ae8a399b9399f400500940a1dce5f807dd266f8474417674f4f54d5ca3c,2
3\My Documents\My Music\My Pictures\vsoe_cab12.jpg,vsoe_cab12.jpg,.jpg,image,18660,0.02,1205739970.0,0,UNLIKELY,False,,1c0b4b2a4c3bd63dcfe97ed5d0a2ca7094f9d166a07bd81ea07a2938c7834f4b,1
3\My Documents\My Music\My Pictures\vsoe_cab24.jpg,vsoe_cab24.jpg,.jpg,image,22084,0.02,1205739962.0,0,UNLIKELY,False,,7fa9df3603ab632ce5ea6eddd6b8e63c2d896a6b5589f3b335e2c36f2091586a,2
3\My Documents\My Music\My Pictures\vsoe_cabin_suite.jpg,vsoe_cabin_suite.jpg,.jpg,image,12436,0.01,1205739998.0,0,UNLIKELY,False,,f191ea6f863a68b57a9ffd617111d7ca61749b153ff19d9e6ff6410d6f6e3c89,1
3\My Documents\My Music\My Pictures\vsoe_carriage_sleeping.jpg,vsoe_carriage_sleeping.jpg,.jpg,image,8607,0.01,1248843348.0,0,UNLIKELY,False,,11cda890d3814132616f7813b4cdecd0145a857b0f5b30757732d1f8fb4eb77a,1
